Country or Area,Element,Year,Unit,Value,Value Footnotes
Eastern Africa,Gross Production Index Number (2014-2016 = 100),2006.0,Index,122.18,
Eastern Africa,Gross Production Index Number (2014-2016 = 100),2005.0,Index,119.78,
Eastern Africa,Gross Production Index Number (2014-2016 = 100),2004.0,Index,115.75,
Eastern Africa,Gross Production Index Number (2014-2016 = 100),2003.0,Index,111.4,
Eastern Africa,Gross Production Index Number (2014-2016 = 100),2002.0,Index,108.75,
Eastern Africa,Gross Production Index Number (2014-2016 = 100),2001.0,Index,106.3,
Eastern Africa,Gross Production Index Number (2014-2016 = 100),2000.0,Index,106.17,
Eastern Africa,Gross Production Index Number (2014-2016 = 100),1999.0,Index,102.21,
Eastern Africa,Gross Production Index Number (2014-2016 = 100),1998.0,Index,98.25,
Eastern Africa,Gross Production Index Number (2014-2016 = 100),1997.0,Index,94.0,
Eastern Africa,Gross Production Index Number (2014-2016 = 100),1996.0,Index,94.22,
Eastern Africa,Gross Production Index Number (2014-2016 = 100),1995.0,Index,92.89,
Eastern Africa,Gross Production Index Number (2014-2016 = 100),1994.0,Index,92.34,
Eastern Africa,Gross Production Index Number (2014-2016 = 100),1993.0,Index,91.98,
Eastern Africa,Gross Production Index Number (2014-2016 = 100),1992.0,Index,88.0,
Eastern Africa,Gross Production Index Number (2014-2016 = 100),1991.0,Index,92.48,
Eastern Africa,Gross Production Index Number (2014-2016 = 100),1990.0,Index,98.58,
Eastern Africa,Gross Production Index Number (2014-2016 = 100),1989.0,Index,73.26,
Eastern Africa,Gross Production Index Number (2014-2016 = 100),1988.0,Index,63.06,
Eastern Africa,Gross Production Index Number (2014-2016 = 100),1987.0,Index,86.24,
Eastern Africa,Gross Production Index Number (2014-2016 = 100),1986.0,Index,47.3,
Eastern Africa,Gross Production Index Number (2014-2016 = 100),1985.0,Index,47.3,
Eastern Africa,Gross Production Index Number (2014-2016 = 100),1984.0,Index,56.57,
Eastern Africa,Gross Production Index Number (2014-2016 = 100),1983.0,Index,56.57,
Eastern Africa,Gross Production Index Number (2014-2016 = 100),1982.0,Index,89.03,
Eastern Africa,Gross Production Index Number (2014-2016 = 100),1981.0,Index,79.75,
Eastern Africa,Gross Production Index Number (2014-2016 = 100),1980.0,Index,56.57,
Eastern Africa,Gross Production Index Number (2014-2016 = 100),1979.0,Index,76.04,
Eastern Africa,Gross Production Index Number (2014-2016 = 100),1978.0,Index,47.3,
Eastern Africa,Gross Production Index Number (2014-2016 = 100),1977.0,Index,46.37,
Eastern Africa,Gross Production Index Number (2014-2016 = 100),1976.0,Index,56.57,
Eastern Africa,Gross Production Index Number (2014-2016 = 100),1975.0,Index,93.66,
Eastern Africa,Gross Production Index Number (2014-2016 = 100),1974.0,Index,76.04,
Eastern Africa,Gross Production Index Number (2014-2016 = 100),1973.0,Index,68.62,
Eastern Africa,Gross Production Index Number (2014-2016 = 100),1972.0,Index,14.93,
Eastern Africa,Gross Production Index Number (2014-2016 = 100),1971.0,Index,18.64,
Eastern Africa,Gross Production Index Number (2014-2016 = 100),1970.0,Index,19.94,
Eastern Africa,Gross Production Index Number (2014-2016 = 100),1969.0,Index,23.83,
Eastern Africa,Gross Production Index Number (2014-2016 = 100),1968.0,Index,21.14,
Eastern Africa,Gross Production Index Number (2014-2016 = 100),1967.0,Index,18.55,
Eastern Africa,Gross Production Index Number (2014-2016 = 100),1966.0,Index,18.55,
Eastern Africa,Gross Production Index Number (2014-2016 = 100),1965.0,Index,18.55,
Eastern Africa,Gross Production Index Number (2014-2016 = 100),1964.0,Index,18.55,
Eastern Africa,Gross Production Index Number (2014-2016 = 100),1963.0,Index,18.55,
Eastern Africa,Gross Production Index Number (2014-2016 = 100),1962.0,Index,18.55,
Eastern Africa,Gross Production Index Number (2014-2016 = 100),1961.0,Index,18.55,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),2021.0,Index,83.45,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),2020.0,Index,86.06,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),2019.0,Index,88.93,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),2018.0,Index,92.27,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),2017.0,Index,97.53,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),2016.0,Index,99.03,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),2015.0,Index,99.78,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),2014.0,Index,101.19,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),2013.0,Index,102.08,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),2012.0,Index,102.13,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),2011.0,Index,120.06,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),2010.0,Index,134.67,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),2009.0,Index,146.17,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),2008.0,Index,167.0,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),2007.0,Index,166.05,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),2006.0,Index,161.36,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),2005.0,Index,162.63,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),2004.0,Index,161.57,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),2003.0,Index,159.91,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),2002.0,Index,160.5,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),2001.0,Index,161.26,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),2000.0,Index,165.51,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),1999.0,Index,163.72,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),1998.0,Index,161.74,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),1997.0,Index,159.04,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),1996.0,Index,164.17,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),1995.0,Index,166.84,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),1994.0,Index,169.95,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),1993.0,Index,173.29,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),1992.0,Index,170.43,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),1991.0,Index,184.04,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),1990.0,Index,201.74,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),1989.0,Index,154.33,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),1988.0,Index,136.74,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),1987.0,Index,192.72,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),1986.0,Index,108.99,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),1985.0,Index,112.35,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),1984.0,Index,138.49,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),1983.0,Index,142.64,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),1982.0,Index,231.34,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),1981.0,Index,213.83,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),1980.0,Index,156.17,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),1979.0,Index,215.84,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),1978.0,Index,138.3,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),1977.0,Index,139.52,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),1976.0,Index,174.98,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),1975.0,Index,298.23,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),1974.0,Index,249.2,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),1973.0,Index,231.51,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),1972.0,Index,51.81,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),1971.0,Index,66.53,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),1970.0,Index,73.27,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),1969.0,Index,90.21,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),1968.0,Index,82.43,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),1967.0,Index,74.46,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),1966.0,Index,76.63,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),1965.0,Index,78.84,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),1964.0,Index,81.13,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),1963.0,Index,83.45,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),1962.0,Index,85.79,
Eastern Africa,Gross per capita Production Index Number (2014-2016 = 100),1961.0,Index,88.19,
Eastern Africa,Area harvested,2021.0,ha,2245.0,
Eastern Africa,Area harvested,2020.0,ha,2262.0,
Eastern Africa,Area harvested,2019.0,ha,2287.0,
Eastern Africa,Area harvested,2018.0,ha,2297.0,
Eastern Africa,Area harvested,2017.0,ha,2380.0,
Eastern Africa,Area harvested,2016.0,ha,2348.0,
Eastern Africa,Area harvested,2015.0,ha,2312.0,
Eastern Africa,Area harvested,2014.0,ha,2284.0,
Eastern Africa,Area harvested,2013.0,ha,2207.0,
Eastern Africa,Area harvested,2012.0,ha,2168.0,
Eastern Africa,Area harvested,2011.0,ha,2417.0,
Eastern Africa,Area harvested,2010.0,ha,2659.0,
Eastern Africa,Area harvested,2009.0,ha,2853.0,
Eastern Africa,Area harvested,2008.0,ha,3233.0,
Eastern Africa,Area harvested,2007.0,ha,3140.0,
Eastern Africa,Area harvested,2006.0,ha,2991.0,
Eastern Africa,Area harvested,2005.0,ha,2940.0,
Eastern Africa,Area harvested,2004.0,ha,2857.0,
Eastern Africa,Area harvested,2003.0,ha,2754.0,
Eastern Africa,Area harvested,2002.0,ha,2688.0,
Eastern Africa,Area harvested,2001.0,ha,2655.0,
Eastern Africa,Area harvested,2000.0,ha,2618.0,
Eastern Africa,Area harvested,1999.0,ha,2516.0,
Eastern Africa,Area harvested,1998.0,ha,2412.0,
Eastern Africa,Area harvested,1997.0,ha,2299.0,
Eastern Africa,Area harvested,1996.0,ha,2307.0,
Eastern Africa,Area harvested,1995.0,ha,2275.0,
Eastern Africa,Area harvested,1994.0,ha,2261.0,
Eastern Africa,Area harvested,1993.0,ha,2238.0,
Eastern Africa,Area harvested,1992.0,ha,2410.0,
Eastern Africa,Area harvested,1991.0,ha,2514.0,
Eastern Africa,Area harvested,1990.0,ha,3150.0,
Eastern Africa,Area harvested,1989.0,ha,3130.0,
Eastern Africa,Area harvested,1988.0,ha,3110.0,
Eastern Africa,Area harvested,1987.0,ha,3110.0,
Eastern Africa,Area harvested,1986.0,ha,3050.0,
Eastern Africa,Area harvested,1985.0,ha,3200.0,
Eastern Africa,Area harvested,1984.0,ha,3140.0,
Eastern Africa,Area harvested,1983.0,ha,2890.0,
Eastern Africa,Area harvested,1982.0,ha,2890.0,
Eastern Africa,Area harvested,1981.0,ha,2890.0,
Eastern Africa,Area harvested,1980.0,ha,2890.0,
Eastern Africa,Area harvested,1979.0,ha,2910.0,
Eastern Africa,Area harvested,1978.0,ha,2540.0,
Eastern Africa,Area harvested,1977.0,ha,2500.0,
Eastern Africa,Area harvested,1976.0,ha,2500.0,
Eastern Africa,Area harvested,1975.0,ha,2500.0,
Eastern Africa,Area harvested,1974.0,ha,2500.0,
Eastern Africa,Area harvested,1973.0,ha,2200.0,
Eastern Africa,Area harvested,1972.0,ha,1000.0,
Eastern Africa,Area harvested,1971.0,ha,1000.0,
Eastern Africa,Area harvested,1970.0,ha,1000.0,
Eastern Africa,Area harvested,1969.0,ha,1000.0,
Eastern Africa,Area harvested,1968.0,ha,1000.0,
Eastern Africa,Area harvested,1967.0,ha,1000.0,
Eastern Africa,Area harvested,1966.0,ha,1000.0,
Eastern Africa,Area harvested,1965.0,ha,1000.0,
Eastern Africa,Area harvested,1964.0,ha,1000.0,
Eastern Africa,Area harvested,1963.0,ha,1000.0,
Eastern Africa,Area harvested,1962.0,ha,1000.0,
Eastern Africa,Area harvested,1961.0,ha,1000.0,
Eastern Africa,Yield,2021.0,100 g/ha,4698.0,
Eastern Africa,Yield,2020.0,100 g/ha,4685.0,
Eastern Africa,Yield,2019.0,100 g/ha,4663.0,
Eastern Africa,Yield,2018.0,100 g/ha,4691.0,
Eastern Africa,Yield,2017.0,100 g/ha,4661.0,
Eastern Africa,Yield,2016.0,100 g/ha,4672.0,
Eastern Africa,Yield,2015.0,100 g/ha,4653.0,
Eastern Africa,Yield,2014.0,100 g/ha,4651.0,
Eastern Africa,Yield,2013.0,100 g/ha,4727.0,
Eastern Africa,Yield,2012.0,100 g/ha,4680.0,
Eastern Africa,Yield,2011.0,100 g/ha,4660.0,
Eastern Africa,Yield,2010.0,100 g/ha,4624.0,
Eastern Africa,Yield,2009.0,100 g/ha,4549.0,
Eastern Africa,Yield,2008.0,100 g/ha,4461.0,
Eastern Africa,Yield,2007.0,100 g/ha,4441.0,
Eastern Africa,Yield,2006.0,100 g/ha,4405.0,
Eastern Africa,Yield,2005.0,100 g/ha,4394.0,
Eastern Africa,Yield,2004.0,100 g/ha,4369.0,
Eastern Africa,Yield,2003.0,100 g/ha,4363.0,
Eastern Africa,Yield,2002.0,100 g/ha,4363.0,
Eastern Africa,Yield,2001.0,100 g/ha,4317.0,
Eastern Africa,Yield,2000.0,100 g/ha,4373.0,
Eastern Africa,Yield,1999.0,100 g/ha,4381.0,
Eastern Africa,Yield,1998.0,100 g/ha,4393.0,
Eastern Africa,Yield,1997.0,100 g/ha,4409.0,
Eastern Africa,Yield,1996.0,100 g/ha,4405.0,
Eastern Africa,Yield,1995.0,100 g/ha,4404.0,
Eastern Africa,Yield,1994.0,100 g/ha,4404.0,
Eastern Africa,Yield,1993.0,100 g/ha,4432.0,
Eastern Africa,Yield,1992.0,100 g/ha,3938.0,
Eastern Africa,Yield,1991.0,100 g/ha,3966.0,
Eastern Africa,Yield,1990.0,100 g/ha,3375.0,
Eastern Africa,Yield,1989.0,100 g/ha,2524.0,
Eastern Africa,Yield,1988.0,100 g/ha,2186.0,
Eastern Africa,Yield,1987.0,100 g/ha,2990.0,
Eastern Africa,Yield,1986.0,100 g/ha,1672.0,
Eastern Africa,Yield,1985.0,100 g/ha,1594.0,
Eastern Africa,Yield,1984.0,100 g/ha,1943.0,
Eastern Africa,Yield,1983.0,100 g/ha,2111.0,
Eastern Africa,Yield,1982.0,100 g/ha,3322.0,
Eastern Africa,Yield,1981.0,100 g/ha,2976.0,
Eastern Africa,Yield,1980.0,100 g/ha,2111.0,
Eastern Africa,Yield,1979.0,100 g/ha,2818.0,
Eastern Africa,Yield,1978.0,100 g/ha,2008.0,
Eastern Africa,Yield,1977.0,100 g/ha,2000.0,
Eastern Africa,Yield,1976.0,100 g/ha,2440.0,
Eastern Africa,Yield,1975.0,100 g/ha,4040.0,
Eastern Africa,Yield,1974.0,100 g/ha,3280.0,
Eastern Africa,Yield,1973.0,100 g/ha,3364.0,
Eastern Africa,Yield,1972.0,100 g/ha,1610.0,
Eastern Africa,Yield,1971.0,100 g/ha,2010.0,
Eastern Africa,Yield,1970.0,100 g/ha,2150.0,
Eastern Africa,Yield,1969.0,100 g/ha,2570.0,
Eastern Africa,Yield,1968.0,100 g/ha,2280.0,
Eastern Africa,Yield,1967.0,100 g/ha,2000.0,
Eastern Africa,Yield,1966.0,100 g/ha,2000.0,
Eastern Africa,Yield,1965.0,100 g/ha,2000.0,
Eastern Africa,Yield,1964.0,100 g/ha,2000.0,
Eastern Africa,Yield,1963.0,100 g/ha,2000.0,
Eastern Africa,Yield,1962.0,100 g/ha,2000.0,
Eastern Africa,Yield,1961.0,100 g/ha,2000.0,
Eastern Africa,Production,2021.0,t,1054.78,
Eastern Africa,Production,2020.0,t,1059.84,
Eastern Africa,Production,2019.0,t,1066.32,
Eastern Africa,Production,2018.0,t,1077.27,
Eastern Africa,Production,2017.0,t,1109.23,
Eastern Africa,Production,2016.0,t,1096.8,
Eastern Africa,Production,2015.0,t,1075.8,
Eastern Africa,Production,2014.0,t,1062.38,
Eastern Africa,Production,2013.0,t,1042.97,
Eastern Africa,Production,2012.0,t,1014.68,
Eastern Africa,Production,2011.0,t,1126.32,
Eastern Africa,Production,2010.0,t,1229.3,
Eastern Africa,Production,2009.0,t,1297.76,
Eastern Africa,Production,2008.0,t,1442.12,
Eastern Africa,Production,2007.0,t,1394.32,
Eastern Africa,Production,2006.0,t,1317.54,
Eastern Africa,Production,2005.0,t,1291.64,
Eastern Africa,Production,2004.0,t,1248.21,
Eastern Africa,Production,2003.0,t,1201.29,
Eastern Africa,Production,2002.0,t,1172.72,
Eastern Africa,Production,2001.0,t,1146.29,
Eastern Africa,Production,2000.0,t,1144.88,
Eastern Africa,Production,1999.0,t,1102.15,
Eastern Africa,Production,1998.0,t,1059.5,
Eastern Africa,Production,1997.0,t,1013.59,
Eastern Africa,Production,1996.0,t,1016.0,
Eastern Africa,Production,1995.0,t,1001.7,
